nitrogen,phosphorus,potassium,ph,rainfall,temperature,humidity,soil_type,season,region,irrigation,crop
121.05,54.99,48.85,6.6,2008.49,28.25,82.26,clay,long_rains,sub_humid,1,rice
36.0,61.0,21.0,5.62,168.59,34.54,39.04,loamy,long_rains,semi_arid,0,pigeon_peas
39.0,65.0,53.0,6.56,235.61,35.33,92.12,sandy,transitional,sub_humid,1,papaya
5.0,19.0,25.0,6.44,96.28,27.35,54.44,loamy,transitional,coastal,0,mango
12.0,29.0,13.0,7.57,118.01,22.46,91.53,sandy,long_rains,sub_humid,1,orange
32.28,74.61,53.59,7.3,578.17,20.74,61.53,loamy,short_rains,highland,0,beans
9.0,17.0,32.0,5.84,172.05,25.95,93.41,loamy,long_rains,coastal,0,coconut
95.12,51.26,51.2,5.9,693.21,20.9,70.32,silty,short_rains,highland,0,maize
118.75,62.4,98.91,5.9,1670.01,19.48,75.03,loamy,long_rains,highland,1,coffee
80.21,47.81,70.84,6.0,924.11,33.0,52.98,loamy,dry,semi_arid,0,mango
119.0,90.0,48.0,5.99,118.26,28.67,79.59,clay,long_rains,coastal,0,banana
13.0,57.0,25.0,6.86,50.47,28.3,86.21,sandy,short_rains,sub_humid,0,mung_bean
37.0,10.0,32.0,6.17,222.8,28.96,95.16,loamy,long_rains,coastal,0,coconut
58.0,66.0,79.0,8.72,93.55,20.99,19.33,loamy,transitional,highland,1,chickpea
76.35,44.96,78.58,6.0,872.74,32.25,60.03,sandy,dry,semi_arid,0,mango
75.97,45.25,72.46,7.4,856.39,31.81,49.79,loamy,transitional,coastal,1,mango
18.0,12.0,8.0,6.21,119.39,12.59,91.82,sandy,transitional,sub_humid,1,orange
76.0,60.0,39.0,6.77,208.58,20.05,80.35,silty,long_rains,coastal,1,rice
30.0,28.0,30.0,5.06,98.47,31.87,52.19,sandy,dry,semi_arid,0,mango
32.24,64.27,54.32,7.3,486.34,19.5,62.76,silty,short_rains,sub_humid,1,beans
121.45,65.62,107.74,6.2,1482.78,21.03,75.94,silty,long_rains,highland,0,coffee
70.87,43.05,42.08,6.4,398.53,30.86,47.83,loamy,short_rains,semi_arid,0,sorghum
40.0,49.0,47.0,6.5,246.36,42.93,91.18,sandy,long_rains,coastal,0,papaya
65.17,41.33,69.69,6.6,998.78,27.5,74.11,sandy,long_rains,coastal,1,cassava
95.86,54.93,51.95,6.8,705.14,24.55,68.23,loamy,long_rains,highland,0,maize
57.71,39.07,33.59,6.4,345.89,32.3,41.12,sandy,dry,semi_arid,1,millet
177.16,57.36,153.87,5.6,1595.49,30.04,70.99,loamy,long_rains,coastal,0,sugarcane
41.04,61.14,66.17,6.0,652.5,26.08,61.2,sandy,long_rains,sub_humid,0,groundnut
155.13,51.87,86.04,5.3,1920.85,14.98,79.63,silty,long_rains,highland,0,tea
128.12,60.91,112.82,6.3,1607.06,21.19,73.47,loamy,long_rains,highland,0,coffee
75.38,48.84,105.72,6.8,626.0,25.16,63.55,loamy,short_rains,highland,0,sweetpotato
103.83,65.24,106.42,7.0,466.6,20.83,51.2,sandy,dry,highland,0,onion
125.52,64.83,104.23,6.9,623.86,17.34,66.0,loamy,short_rains,highland,1,cabbage
33.89,70.31,64.25,5.5,648.91,28.34,58.68,sandy,long_rains,sub_humid,0,groundnut
99.88,80.38,131.96,6.9,552.62,22.18,62.05,silty,dry,sub_humid,0,tomato
12.0,20.0,10.0,6.53,109.47,24.45,93.11,loamy,transitional,highland,0,orange
39.54,66.15,65.29,6.1,713.49,27.75,58.92,loamy,long_rains,sub_humid,1,groundnut
50.0,55.0,16.0,7.58,62.26,28.81,65.34,clay,short_rains,sub_humid,0,blackgram
68.39,48.72,111.99,6.7,621.59,28.32,68.1,loamy,short_rains,sub_humid,0,sweetpotato
140.0,45.0,15.0,5.8,99.4,25.53,80.05,clay,long_rains,sub_humid,0,cotton
125.94,73.17,109.91,6.3,628.24,15.11,76.51,clay,short_rains,highland,1,cabbage
29.95,59.96,46.48,6.4,498.31,19.55,51.24,loamy,dry,highland,0,chickpea
100.69,51.92,49.87,6.0,663.19,22.32,65.62,silty,short_rains,sub_humid,1,maize
24.0,37.0,21.0,5.82,62.75,30.57,58.23,sandy,dry,arid,0,moth_beans
32.0,145.0,203.0,6.41,109.6,23.83,90.84,silty,dry,highland,1,apple
11.0,41.0,19.0,5.13,44.14,26.86,41.81,sandy,dry,arid,0,moth_beans
93.0,26.0,27.0,7.29,137.7,24.59,56.47,silty,long_rains,highland,1,coffee
96.46,55.03,49.45,6.1,739.21,22.93,70.06,loamy,long_rains,highland,0,maize
11.0,60.0,23.0,7.03,51.1,27.34,88.5,sandy,transitional,semi_arid,0,mung_bean
91.0,13.0,47.0,6.14,27.96,29.11,92.44,sandy,transitional,semi_arid,0,muskmelon
20.0,72.0,19.0,7.4,65.82,32.48,64.35,clay,short_rains,coastal,0,blackgram
81.41,53.37,100.4,5.8,635.05,24.62,67.22,sandy,long_rains,sub_humid,0,sweetpotato
103.26,80.42,127.14,7.0,493.69,23.85,62.78,silty,dry,highland,1,tomato
18.0,79.0,20.0,5.88,139.75,20.28,23.24,loamy,long_rains,highland,1,kidney_beans
60.0,61.0,78.0,6.32,94.04,20.71,19.84,sandy,transitional,highland,0,chickpea
68.68,38.94,40.58,6.3,449.02,28.29,47.85,loamy,short_rains,semi_arid,0,sorghum
79.91,37.6,68.22,6.8,974.01,31.72,58.13,loamy,dry,semi_arid,0,mango
37.5,64.16,68.42,6.3,804.16,29.01,59.55,loamy,long_rains,sub_humid,1,groundnut
111.63,86.07,139.14,6.7,509.35,22.52,67.64,silty,transitional,highland,1,tomato
40.19,62.08,60.54,6.9,766.36,28.72,55.15,sandy,long_rains,coastal,1,groundnut
54.27,35.02,29.81,6.2,378.99,27.75,38.84,sandy,short_rains,semi_arid,0,millet
57.99,53.1,102.03,5.5,639.93,25.78,68.37,sandy,short_rains,sub_humid,0,sweetpotato
31.0,8.0,7.0,7.16,103.57,34.51,93.64,loamy,transitional,highland,0,orange
1.0,67.0,21.0,6.55,48.06,27.52,60.54,clay,dry,semi_arid,1,lentils
95.48,59.24,48.57,7.0,632.6,22.59,63.43,loamy,short_rains,highland,1,maize
96.69,57.45,50.6,6.1,720.35,21.8,66.45,silty,long_rains,highland,1,maize
99.15,67.56,111.06,6.1,438.44,22.1,54.03,loamy,dry,highland,1,onion
127.95,58.18,99.28,6.2,1530.59,19.86,74.24,silty,long_rains,highland,1,coffee
102.23,54.77,47.84,6.0,668.45,22.21,65.15,loamy,long_rains,sub_humid,0,maize
66.89,58.15,70.83,7.0,534.77,28.25,47.27,sandy,dry,semi_arid,0,sunflower
5.0,59.0,15.0,5.97,134.18,18.87,20.18,silty,long_rains,highland,1,kidney_beans
119.8,54.65,48.25,7.0,1685.8,27.08,87.79,clay,long_rains,sub_humid,1,rice
78.87,47.87,68.79,6.9,789.94,30.9,55.1,loamy,transitional,coastal,0,mango
70.94,56.15,109.43,6.0,536.67,25.96,67.41,loamy,short_rains,highland,0,sweetpotato
80.02,48.2,71.08,7.4,839.51,31.79,50.07,loamy,transitional,coastal,0,mango
125.07,71.11,113.41,7.4,598.06,17.81,68.32,loamy,long_rains,highland,1,cabbage
101.52,81.85,134.15,6.8,497.97,22.98,60.67,loamy,dry,highland,1,tomato
59.1,41.82,88.04,6.0,865.61,26.01,72.4,loamy,long_rains,coastal,0,cassava
25.58,49.75,50.8,7.0,554.25,19.65,47.31,loamy,transitional,semi_arid,0,chickpea
174.59,53.0,139.17,6.8,1628.39,30.42,77.28,loamy,long_rains,coastal,0,sugarcane
110.62,74.14,121.47,6.7,553.28,23.38,61.22,loamy,dry,sub_humid,0,tomato
38.38,64.97,61.59,6.8,681.49,29.55,56.98,loamy,long_rains,sub_humid,1,groundnut
116.98,55.2,43.0,6.7,1597.93,27.87,90.25,silty,long_rains,sub_humid,1,rice
44.0,56.0,49.0,6.52,64.45,39.23,91.26,sandy,transitional,sub_humid,0,papaya
81.0,16.0,45.0,6.73,59.76,26.9,86.25,sandy,short_rains,semi_arid,0,watermelon
70.8,54.72,69.42,6.9,634.66,24.17,46.29,loamy,short_rains,sub_humid,1,sunflower
74.0,56.0,22.0,6.83,80.98,18.28,66.66,loamy,short_rains,highland,0,maize
13.0,67.0,18.0,5.38,177.58,30.58,34.76,sandy,long_rains,sub_humid,0,pigeon_peas
118.08,75.37,135.47,6.2,549.69,22.26,59.31,silty,dry,highland,1,tomato
79.53,50.56,105.16,6.8,663.11,27.29,67.07,sandy,short_rains,sub_humid,0,sweetpotato
26.82,56.08,41.71,5.9,530.36,19.85,51.52,sandy,transitional,semi_arid,1,chickpea
73.12,45.62,67.47,6.0,779.15,27.43,52.15,sandy,transitional,semi_arid,0,mango
144.86,46.97,78.55,5.4,2080.44,16.23,82.32,loamy,long_rains,highland,0,tea
39.0,30.0,38.0,6.97,108.07,20.13,87.6,sandy,dry,semi_arid,1,pomegranate
152.45,45.7,76.86,5.5,1902.33,16.2,80.83,loamy,long_rains,highland,0,tea
59.42,47.03,85.95,6.3,901.69,26.09,69.26,sandy,long_rains,coastal,0,cassava
39.0,60.0,15.0,5.0,116.91,35.09,30.99,loamy,short_rains,semi_arid,1,pigeon_peas
26.0,63.0,17.0,6.95,44.96,29.88,65.73,loamy,transitional,semi_arid,0,lentils
111.0,5.0,52.0,6.14,21.0,29.88,94.04,sandy,transitional,semi_arid,1,muskmelon
77.09,44.14,41.57,6.4,492.64,16.75,54.31,clay,dry,highland,1,wheat
76.39,50.09,40.0,6.3,532.73,18.19,48.9,loamy,dry,highland,1,wheat
73.51,44.65,65.73,6.6,832.49,29.92,52.71,sandy,transitional,coastal,1,mango
9.0,38.0,25.0,5.5,100.31,34.59,50.34,sandy,dry,semi_arid,0,mango
53.19,38.81,36.26,6.4,320.54,31.04,36.64,sandy,short_rains,arid,0,millet
104.08,50.95,48.68,6.9,703.27,21.59,67.8,silty,short_rains,highland,0,maize
29.07,57.77,48.81,7.2,330.96,20.59,47.9,loamy,dry,highland,0,lentils
169.75,47.89,76.06,5.1,1890.67,17.53,82.71,silty,long_rains,highland,0,tea
40.58,57.86,64.07,5.6,761.3,27.35,58.21,loamy,long_rains,coastal,0,groundnut
99.89,53.9,52.26,6.5,769.73,24.09,67.61,loamy,long_rains,sub_humid,1,maize
104.14,55.01,63.63,7.3,764.49,26.85,50.11,loamy,long_rains,coastal,0,cotton
47.0,80.0,77.0,7.56,72.85,17.18,16.43,sandy,dry,highland,0,chickpea
71.47,55.05,70.68,6.5,612.85,25.79,43.32,loamy,short_rains,semi_arid,1,sunflower
71.21,46.07,37.96,6.8,471.06,29.63,42.69,loamy,dry,semi_arid,0,sorghum
73.68,52.19,96.2,5.9,574.51,27.06,69.2,sandy,short_rains,sub_humid,0,sweetpotato
26.32,62.47,44.28,7.2,342.28,15.43,44.15,clay,dry,semi_arid,0,lentils
101.34,81.55,126.37,6.3,525.17,22.91,61.31,silty,transitional,sub_humid,1,tomato
97.49,64.23,92.51,7.5,492.31,21.51,56.1,sandy,dry,highland,0,onion
120.15,66.53,106.63,5.7,1543.93,18.91,76.47,silty,long_rains,highland,0,coffee
39.0,24.0,31.0,4.76,98.68,33.56,53.73,sandy,dry,coastal,1,mango
118.38,82.01,139.52,5.1,756.76,16.99,67.45,loamy,transitional,highland,0,potato
202.58,59.97,130.8,6.6,1662.72,29.59,70.39,loamy,long_rains,coastal,0,sugarcane
189.27,59.33,129.18,5.5,1536.48,28.19,74.14,loamy,long_rains,sub_humid,0,sugarcane
7.0,40.0,17.0,8.53,53.79,31.21,40.93,sandy,dry,arid,0,moth_beans
99.0,55.0,35.0,6.5,277.96,21.72,80.24,silty,long_rains,sub_humid,1,rice
102.48,55.82,51.66,6.5,671.21,24.31,65.29,silty,short_rains,sub_humid,0,maize
44.0,55.0,25.0,7.42,71.16,29.63,65.91,clay,short_rains,sub_humid,0,blackgram
72.47,47.26,36.34,7.2,583.15,15.77,58.19,clay,dry,highland,1,wheat
55.8,39.94,38.14,6.6,384.05,32.88,45.11,sandy,dry,arid,0,millet
6.0,124.0,200.0,5.97,109.59,22.98,93.85,loamy,transitional,highland,1,apple
185.43,58.2,181.78,5.8,1468.3,28.34,79.97,loamy,long_rains,sub_humid,1,banana
53.74,47.5,79.37,6.9,828.94,25.52,72.59,loamy,long_rains,coastal,0,cassava
28.32,53.83,44.28,6.1,592.39,22.66,51.34,loamy,transitional,semi_arid,0,chickpea
7.0,28.0,35.0,4.67,96.64,30.02,46.78,loamy,transitional,semi_arid,0,mango
122.24,58.46,47.38,5.5,1790.02,25.65,83.69,clay,long_rains,sub_humid,1,rice
23.26,69.88,43.31,7.2,398.26,19.4,49.71,loamy,dry,highland,0,lentils
117.87,57.99,97.59,5.6,1629.73,18.4,73.94,loamy,long_rains,highland,1,coffee
71.77,51.53,79.61,6.4,1017.44,27.15,70.92,loamy,long_rains,coastal,0,cassava
67.64,32.8,40.18,7.2,399.8,29.02,39.59,sandy,short_rains,semi_arid,0,sorghum
61.03,44.91,40.32,7.2,479.85,31.34,42.38,loamy,short_rains,arid,0,sorghum
29.0,121.0,196.0,6.08,123.6,22.85,94.32,loamy,dry,highland,0,apple
176.47,57.03,167.95,7.0,1495.05,26.67,83.78,loamy,long_rains,coastal,0,banana
24.0,63.0,19.0,4.68,194.59,19.35,55.97,loamy,short_rains,semi_arid,0,pigeon_peas
27.06,53.06,46.27,5.5,600.35,20.3,56.08,sandy,transitional,highland,0,chickpea
39.0,36.0,22.0,9.07,34.03,29.34,60.5,sandy,dry,arid,0,moth_beans
120.76,60.2,50.89,6.9,2033.83,26.54,80.09,silty,long_rains,sub_humid,0,rice
97.49,62.36,90.87,7.5,510.0,23.33,53.05,sandy,dry,highland,1,onion
75.87,44.0,41.6,6.8,410.05,26.45,43.65,loamy,short_rains,semi_arid,0,sorghum
30.69,67.83,66.88,5.6,751.31,28.53,61.2,loamy,long_rains,sub_humid,0,groundnut
1.0,76.0,17.0,6.01,147.04,28.43,52.1,sandy,long_rains,semi_arid,0,pigeon_peas
31.0,64.13,49.79,6.3,585.04,21.18,66.7,silty,long_rains,sub_humid,0,beans
124.34,74.89,98.39,7.2,579.58,15.94,68.95,loamy,long_rains,highland,1,cabbage
171.82,61.34,132.57,7.5,1625.23,30.69,70.21,loamy,long_rains,coastal,1,sugarcane
59.92,56.21,78.29,6.6,588.6,24.44,44.9,sandy,dry,semi_arid,0,sunflower
108.55,57.8,49.37,5.5,1901.98,27.88,82.65,clay,long_rains,sub_humid,1,rice
79.86,40.33,68.87,5.7,817.96,32.21,55.29,sandy,dry,coastal,1,mango
68.0,40.0,19.0,6.66,107.24,26.14,66.21,silty,short_rains,highland,0,maize
171.32,58.31,179.75,6.2,1259.22,27.47,81.94,loamy,long_rains,sub_humid,0,banana
29.0,70.0,15.0,6.87,74.17,30.33,63.55,clay,transitional,coastal,0,blackgram
40.0,120.0,197.0,5.89,119.63,23.81,92.49,loamy,transitional,highland,0,apple
95.0,14.0,50.0,6.56,56.32,26.63,84.32,sandy,dry,semi_arid,1,watermelon
114.91,54.88,96.34,6.5,1773.91,19.11,73.69,loamy,long_rains,highland,0,coffee
159.71,46.68,176.67,5.6,1442.78,25.81,84.6,loamy,long_rains,coastal,0,banana
31.0,13.0,33.0,6.34,148.3,29.7,95.21,sandy,long_rains,coastal,0,coconut
65.42,44.26,42.27,5.9,436.51,26.91,44.65,sandy,dry,arid,1,sorghum
71.59,54.85,70.3,7.4,635.92,28.22,46.76,loamy,dry,semi_arid,0,sunflower
66.43,37.01,80.63,6.0,853.84,27.02,75.44,sandy,long_rains,coastal,1,cassava
22.0,44.0,24.0,6.03,59.0,24.31,56.33,sandy,short_rains,arid,0,moth_beans
52.97,36.23,38.04,6.7,338.22,31.15,37.85,sandy,dry,arid,0,millet
39.0,73.0,24.0,7.22,69.29,25.66,61.18,clay,transitional,sub_humid,0,blackgram
101.08,81.14,121.3,7.0,582.94,23.43,63.36,silty,dry,highland,1,tomato
28.14,65.37,48.23,7.1,374.83,18.11,44.78,clay,transitional,semi_arid,1,lentils
21.0,39.0,20.0,7.39,60.75,27.06,52.3,sandy,short_rains,arid,0,moth_beans
165.49,63.79,170.12,5.7,1684.16,28.94,79.46,loamy,long_rains,coastal,0,banana
27.74,53.63,43.57,6.5,551.27,20.0,53.85,sandy,dry,highland,0,chickpea
98.09,54.22,51.23,6.4,751.41,21.2,63.02,loamy,short_rains,sub_humid,0,maize
37.05,64.09,63.41,5.6,673.95,29.36,56.97,loamy,long_rains,sub_humid,0,groundnut
6.0,30.0,40.0,6.36,106.97,22.77,91.45,sandy,transitional,arid,1,pomegranate
181.01,60.86,132.1,7.0,1625.97,29.13,72.53,clay,long_rains,coastal,0,sugarcane
71.04,48.95,38.59,6.6,501.26,30.48,42.43,loamy,short_rains,semi_arid,1,sorghum
100.83,57.63,78.26,6.8,667.31,25.55,50.82,loamy,long_rains,sub_humid,0,cotton
39.0,24.0,14.0,7.19,106.07,30.55,90.9,loamy,long_rains,highland,1,orange
60.12,58.76,109.01,6.8,581.22,25.54,65.17,sandy,long_rains,highland,0,sweetpotato
105.29,57.66,74.48,6.0,771.44,30.08,48.32,loamy,long_rains,sub_humid,0,cotton
120.94,74.33,134.53,5.7,688.64,13.33,70.0,silty,long_rains,highland,0,potato
194.41,64.63,140.64,5.6,1753.75,30.42,73.8,clay,long_rains,sub_humid,0,sugarcane
2.0,21.0,44.0,6.57,102.8,18.92,87.31,sandy,transitional,semi_arid,1,pomegranate
97.44,52.78,64.92,7.0,690.23,26.89,52.75,loamy,long_rains,sub_humid,1,cotton
5.0,144.0,205.0,6.18,102.8,21.42,92.63,silty,dry,highland,1,apple
60.0,48.0,39.0,7.04,231.09,24.28,80.3,clay,long_rains,coastal,1,rice
158.71,45.82,75.91,5.3,2088.41,16.47,81.11,loamy,long_rains,highland,0,tea
6.0,77.0,25.0,5.79,69.64,20.61,24.36,silty,long_rains,sub_humid,0,kidney_beans
23.65,53.12,42.55,6.1,542.13,19.04,52.97,sandy,transitional,semi_arid,1,chickpea
80.84,46.68,77.04,6.6,905.7,31.01,63.92,sandy,transitional,semi_arid,0,mango
23.0,24.0,32.0,5.63,93.3,28.12,46.17,sandy,dry,coastal,0,mango
65.35,51.39,107.8,6.4,626.22,22.91,64.93,loamy,long_rains,sub_humid,0,sweetpotato
70.51,54.02,78.6,7.2,560.66,26.94,46.35,loamy,dry,sub_humid,1,sunflower
66.04,39.99,86.06,6.1,847.09,26.27,74.84,loamy,long_rains,coastal,0,cassava
65.31,50.9,36.79,5.7,460.52,29.73,43.21,loamy,dry,arid,0,sorghum
9.0,122.0,201.0,5.57,68.06,29.59,80.92,sandy,dry,highland,1,grapes
99.29,80.92,122.54,6.0,537.93,25.08,57.77,silty,dry,sub_humid,1,tomato
53.96,36.15,30.07,5.8,312.94,31.55,38.75,sandy,short_rains,arid,0,millet
74.51,51.53,111.98,5.8,645.04,24.67,65.59,sandy,short_rains,sub_humid,0,sweetpotato
31.07,69.68,47.44,7.3,555.11,22.51,57.46,loamy,short_rains,sub_humid,1,beans
59.2,40.94,35.62,5.8,325.62,30.04,47.01,sandy,short_rains,arid,0,millet
68.06,54.67,90.28,6.9,618.41,25.22,68.62,sandy,long_rains,sub_humid,0,sweetpotato
17.0,30.0,27.0,5.89,205.57,29.03,90.79,loamy,long_rains,coastal,1,coconut
73.43,41.39,41.43,5.6,511.86,28.92,46.08,loamy,dry,arid,0,sorghum
90.09,53.53,48.37,6.7,814.32,21.97,69.66,silty,long_rains,sub_humid,0,maize
27.92,61.87,60.82,6.8,693.66,28.53,62.42,loamy,long_rains,coastal,0,groundnut
33.08,66.39,61.24,6.2,750.02,28.9,53.68,loamy,long_rains,sub_humid,0,groundnut
65.79,53.35,70.99,7.3,536.54,26.16,48.72,sandy,short_rains,semi_arid,1,sunflower
95.0,16.0,55.0,6.61,40.13,25.27,87.55,sandy,short_rains,sub_humid,0,watermelon
60.48,40.77,77.93,5.9,871.35,26.33,70.83,sandy,long_rains,coastal,0,cassava
94.89,70.45,102.04,6.9,415.74,19.81,54.47,sandy,dry,highland,0,onion
80.33,39.23,36.44,6.3,596.46,14.36,55.3,clay,dry,highland,0,wheat
123.95,71.88,122.62,7.1,639.98,16.39,67.84,loamy,long_rains,highland,1,cabbage
129.46,66.27,111.62,7.0,674.7,16.57,69.21,loamy,long_rains,highland,0,cabbage
30.34,64.8,43.2,7.2,415.63,20.25,43.89,loamy,transitional,highland,0,lentils
28.0,10.0,30.0,6.31,192.77,29.87,91.15,loamy,long_rains,coastal,0,coconut
105.0,74.0,45.0,6.1,119.22,25.15,81.38,clay,long_rains,coastal,1,banana
67.0,46.75,78.12,6.5,1035.88,26.9,74.57,loamy,long_rains,sub_humid,0,cassava
103.64,81.72,124.01,6.3,513.9,21.44,63.43,silty,transitional,sub_humid,1,tomato
107.0,11.0,54.0,6.09,29.44,28.59,91.34,sandy,dry,sub_humid,1,muskmelon
71.26,48.16,61.92,7.5,622.15,25.97,47.98,sandy,short_rains,semi_arid,0,sunflower
123.01,75.97,103.25,6.8,646.45,16.14,66.04,clay,long_rains,highland,0,cabbage
118.0,88.0,52.0,5.84,98.75,28.65,82.69,clay,long_rains,coastal,1,banana
90.0,23.0,54.0,6.16,27.27,28.56,90.46,loamy,transitional,semi_arid,1,muskmelon
57.46,37.98,35.97,6.6,311.14,32.5,37.74,sandy,short_rains,semi_arid,0,millet
21.0,51.0,15.0,6.68,48.3,29.36,89.19,sandy,transitional,semi_arid,0,mung_bean
7.0,56.0,23.0,5.55,55.5,26.34,40.01,sandy,dry,arid,0,moth_beans
31.82,72.53,54.26,7.0,570.35,21.85,60.44,loamy,short_rains,sub_humid,1,beans
128.16,60.35,118.13,6.5,1763.66,19.83,69.94,silty,long_rains,highland,0,coffee
34.0,47.0,19.0,6.57,53.15,27.31,85.45,sandy,transitional,semi_arid,0,mung_bean
98.0,53.0,38.0,5.01,270.44,20.27,81.64,clay,long_rains,coastal,0,rice
180.7,61.97,147.41,6.9,1807.56,28.58,71.87,clay,long_rains,sub_humid,0,sugarcane
85.0,52.0,45.0,7.22,265.54,26.31,82.37,clay,long_rains,coastal,1,rice
72.06,47.18,74.1,7.0,821.59,28.53,59.66,loamy,dry,coastal,1,mango
51.94,44.82,37.8,5.8,353.78,31.18,44.33,sandy,short_rains,arid,0,millet
40.0,11.0,44.0,6.32,111.38,24.46,86.11,sandy,dry,semi_arid,1,pomegranate
67.61,35.75,36.0,7.3,406.15,28.03,47.12,sandy,short_rains,semi_arid,0,sorghum
107.94,52.42,50.64,6.0,749.78,23.88,66.71,loamy,short_rains,sub_humid,0,maize
97.46,59.06,53.08,6.9,618.77,23.14,66.47,loamy,long_rains,sub_humid,1,maize
55.21,37.52,36.36,6.7,394.23,33.61,34.3,sandy,dry,arid,0,millet
12.0,129.0,205.0,6.12,118.68,22.36,91.16,loamy,transitional,highland,1,apple
75.8,47.46,41.01,7.0,587.47,17.81,52.03,clay,dry,highland,0,wheat
101.07,74.32,133.5,6.6,573.64,24.36,64.87,silty,dry,highland,1,tomato
86.0,18.0,45.0,6.57,22.26,28.97,90.72,sandy,transitional,sub_humid,0,muskmelon
63.06,42.22,86.6,5.9,895.01,24.99,70.49,loamy,long_rains,sub_humid,1,cassava
181.24,61.26,131.02,7.1,1702.97,28.25,71.03,clay,long_rains,coastal,1,sugarcane
94.37,58.19,52.27,6.5,727.21,23.23,68.4,silty,long_rains,highland,0,maize
97.0,59.0,43.0,6.29,271.36,26.36,84.04,silty,long_rains,sub_humid,0,rice
98.11,55.16,51.78,6.1,719.21,22.79,62.19,loamy,long_rains,highland,1,maize
70.0,36.0,42.0,6.95,202.38,21.84,80.73,silty,long_rains,coastal,0,rice
109.0,91.0,53.0,6.01,110.25,29.67,83.51,loamy,long_rains,coastal,0,banana
120.4,54.28,46.92,5.6,1967.53,27.97,84.59,silty,long_rains,coastal,0,rice
63.21,53.64,71.18,6.1,585.88,24.82,45.56,loamy,dry,sub_humid,0,sunflower
59.0,60.0,84.0,7.69,94.71,19.03,18.67,sandy,transitional,highland,1,chickpea
77.28,45.99,73.68,7.3,978.87,30.35,54.52,loamy,transitional,semi_arid,0,mango
123.29,73.01,104.19,6.4,572.92,17.47,68.57,clay,short_rains,highland,1,cabbage
121.22,54.38,46.34,6.8,1782.69,27.13,81.27,clay,long_rains,coastal,1,rice
51.79,36.94,37.54,6.7,314.39,29.12,45.37,sandy,dry,semi_arid,0,millet
39.0,52.0,53.0,6.7,51.07,32.51,94.66,loamy,long_rains,coastal,1,papaya
126.03,67.11,112.41,7.3,634.93,16.72,65.74,loamy,short_rains,highland,1,cabbage
38.0,14.0,37.0,6.66,102.65,21.81,94.64,sandy,transitional,semi_arid,0,pomegranate
22.66,61.75,43.85,7.7,441.84,18.01,47.26,loamy,dry,highland,0,lentils
181.04,61.21,127.55,7.1,1638.51,29.0,74.51,loamy,long_rains,coastal,1,sugarcane
8.0,28.0,30.0,6.02,135.13,25.52,94.33,sandy,long_rains,coastal,0,coconut
83.0,15.0,49.0,6.44,23.2,28.93,91.39,sandy,dry,semi_arid,1,muskmelon
103.86,58.31,105.38,6.4,368.81,20.87,55.63,loamy,dry,semi_arid,1,onion
99.26,83.29,120.52,6.3,559.01,23.84,62.87,loamy,transitional,highland,1,tomato
72.43,51.6,99.27,5.8,601.28,26.29,66.3,sandy,short_rains,sub_humid,0,sweetpotato
118.55,56.59,48.69,5.9,1478.88,27.83,90.09,silty,long_rains,sub_humid,1,rice
101.31,64.61,100.81,6.9,490.48,20.39,50.13,sandy,dry,highland,0,onion
73.67,41.7,37.32,6.2,455.14,27.67,43.81,sandy,short_rains,arid,1,sorghum
113.93,61.67,68.42,6.0,722.84,27.17,54.96,clay,long_rains,sub_humid,0,cotton
123.77,76.01,123.19,6.3,696.58,14.2,71.9,silty,transitional,highland,1,potato
118.97,64.22,44.73,6.8,1981.74,26.57,87.12,silty,long_rains,coastal,0,rice
24.0,55.0,78.0,6.65,75.58,17.3,15.15,sandy,dry,semi_arid,0,chickpea
177.83,57.43,189.32,6.1,1350.97,28.33,78.05,clay,long_rains,sub_humid,0,banana
96.96,53.54,49.69,6.5,737.6,20.91,64.82,loamy,short_rains,highland,0,maize
152.36,42.18,81.09,5.9,2052.78,14.16,80.48,loamy,long_rains,highland,0,tea
55.69,40.77,35.4,6.5,368.9,33.32,33.43,sandy,dry,semi_arid,0,millet
126.5,63.91,95.31,6.5,1685.92,20.51,75.75,silty,long_rains,highland,0,coffee
73.75,45.29,38.7,7.3,422.26,30.34,45.28,loamy,dry,semi_arid,0,sorghum
113.62,78.93,126.21,5.1,665.22,16.04,65.41,loamy,long_rains,highland,1,potato
104.03,79.31,132.28,6.1,819.58,14.93,68.69,silty,transitional,highland,1,potato
144.03,50.41,85.21,5.5,1990.29,18.59,76.88,loamy,long_rains,highland,0,tea
79.43,41.13,43.07,6.2,532.4,15.31,55.66,loamy,dry,highland,1,wheat
84.88,43.69,36.99,6.7,562.89,15.39,55.69,clay,dry,highland,0,wheat
128.84,55.13,114.54,6.2,1489.0,19.9,70.53,silty,long_rains,highland,0,coffee
108.0,33.0,31.0,7.39,144.66,23.69,66.76,loamy,long_rains,highland,0,coffee
10.0,59.0,15.0,6.32,58.87,29.83,89.3,loamy,transitional,sub_humid,0,mung_bean
29.62,62.79,55.93,6.4,549.14,21.02,59.41,silty,short_rains,sub_humid,0,beans
24.42,60.45,45.63,8.0,366.37,17.62,47.22,loamy,dry,semi_arid,0,lentils
180.75,62.03,126.36,7.3,1699.85,27.63,71.49,clay,long_rains,sub_humid,0,sugarcane
36.0,56.0,83.0,7.45,69.1,18.9,19.76,sandy,dry,semi_arid,1,chickpea
